YEAR,MONTH,DAY,PRCP,SNOW,SNWD,TMAX,TMIN,ADPT,AWBT,AWND,EVAP,FMTM,FRGB,FRGT,FRTH,RHAV,RHMN,RHMX,TAVG
1999,9,14,0,,,300,33,,,12,,1406,,,,,,,167
1999,9,15,0,,,306,6,,,13,,1336,,,,,,,156
1999,9,16,0,,,300,22,,,20,,1549,,,,,,,161
1999,9,17,0,,,294,33,,,13,,1357,,,,,,,167
1999,9,18,0,,,300,56,,,18,,1803,,,,,,,178
1999,9,19,0,,,289,44,,,14,,1558,,,,,,,167
1999,9,20,0,,,289,22,,,11,,2349,,,,,,,156
1999,9,21,0,,,306,33,,,13,,1417,,,,,,,172
1999,9,22,0,,,306,39,,,19,,1359,,,,,,,172
1999,9,23,0,,,283,89,,,17,,138,,,,,,,189
1999,9,24,0,,,267,61,,,30,,1520,,,,,,,167
1999,9,25,0,,,239,33,,,32,,1544,,,,,,,139
1999,9,26,0,,,211,0,,,19,,2235,,,,,,,106
1999,9,27,0,,,183,-17,,,21,,1631,,,,,,,83
1999,9,28,0,,,222,-39,,,18,,1724,,,,,,,94
1999,9,29,0,,,272,-17,,,7,,18,,,,,,,128
1999,9,30,0,,,283,-11,,,16,,1500,,,,,,,139
1999,10,1,0,,,244,28,,,15,,1650,,,,,,,139
1999,10,2,0,,,250,-22,,,12,,1929,,,,,,,117
1999,10,3,0,,,272,-39,,,14,,1447,,,,,,,117
1999,10,4,0,,,256,-17,,,41,,1701,,,,,,,122
1999,10,5,0,,,194,17,,,34,,1215,,,,,,,106
1999,10,6,18,,,139,11,,,29,,943,,,,,,,78
1999,10,7,0,,,200,-39,,,6,,1924,,,,,,,83
1999,10,8,0,,,261,-22,,,10,,1637,,,,,,,122
1999,10,9,0,,,244,0,,,14,,1526,,,,,,,122
1999,10,10,0,,,261,-11,,,17,,1605,,,,,,,128
1999,10,11,0,,,250,17,,,25,,1504,,,,,,,133
1999,10,12,0,,,256,-17,,,8,,2139,,,,,,,122
1999,10,13,0,,,267,-39,,,12,,1427,,,,,,,117
1999,10,14,0,,,228,-22,,,21,,1533,,,,,,,106
1999,10,15,0,,,167,-28,,,31,,1624,,,,,,,72
1999,10,16,0,,,150,-56,,,29,,1405,,,,,,,50
1999,10,17,0,,,206,-78,,,10,,1920,,,,,,,67
1999,10,19,0,,,244,11,,,,,1933,,,,,,,128
1999,10,20,0,,,256,-44,,,4,,1428,,,,,,,106
1999,10,21,0,,,272,-39,,,15,,1258,,,,,,,117
1999,10,22,0,,,256,-56,,,10,,1437,,,,,,,100
1999,10,23,0,,,239,-11,,,21,,1251,,,,,,,117
1999,10,24,0,,,211,-56,,,10,,1630,,,,,,,78
1999,10,25,0,,,217,-50,,,19,,1450,,,,,,,83
1999,10,26,0,,,178,-33,,,18,,1323,,,,,,,72
1999,10,27,135,,,167,-11,,,51,,1238,,,,,,,78
1999,10,28,5,,,94,-6,,,51,,1246,,,,,,,44
1999,10,29,0,,,150,-61,,,10,,1842,,,,,,,44
1999,10,30,0,,,206,-28,,,18,,1702,,,,,,,89
1999,10,31,0,,,167,-22,,,19,,1807,,,,,,,72
1999,11,1,0,,,194,-56,,,16,,1419,,,,,,,72
1999,11,2,0,,,206,-61,,,6,,1938,,,,,,,72
1999,11,3,0,,,194,-44,,,11,,1520,,,,,,,78
1999,11,4,0,,,183,-33,,,15,,1555,,,,,,,78
1999,11,5,0,,,183,0,,,38,,1157,,,,,,,94
1999,11,6,0,,,217,6,,,30,,1225,,,,,,,111
1999,11,7,0,,,194,-17,,,50,,2137,,,,,,,89
1999,11,8,5,,,106,0,,,44,,1657,,,,,,,56
1999,11,9,0,,,122,22,,,51,,1409,,,,,,,72
1999,11,10,0,,,100,61,,,45,,1128,,,,,,,83
1999,11,11,0,,,183,39,,,43,,1152,,,,,,,111
1999,11,12,0,,,211,-22,,,12,,1230,,,,,,,94
1999,11,13,0,,,222,-56,,,9,,1454,,,,,,,83
1999,11,14,0,,,228,-44,,,15,,1250,,,,,,,94
1999,11,15,3,,,144,33,,,40,,1442,,,,,,,89
1999,11,16,41,,,139,-6,,,41,,1410,,,,,,,67
1999,11,17,0,,,56,-44,,,18,,1324,,,,,,,6
1999,11,18,0,,,100,-67,,,19,,1139,,,,,,,17
1999,11,22,0,,,56,-117,,,10,,1439,,,,,,,-28
1999,11,23,0,,,72,-89,,,10,,1529,,,,,,,-6
1999,11,24,0,,,83,-72,,,5,,1532,,,,,,,6
1999,11,25,0,,,128,-11,,,18,,1340,,,,,,,61
1999,11,26,0,,,89,-33,,,18,,1252,,,,,,,28
1999,11,27,3,,,106,-44,,,11,,1240,,,,,,,33
1999,11,28,0,,,150,-61,,,10,,1520,,,,,,,44
1999,11,29,0,,,167,28,,,61,,1353,,,,,,,100
1999,11,30,36,,,111,0,,,53,,123,,,,,,,56
1999,11,19,0,,,,,,,,,,,,,,,,
1999,11,20,0,,,,,,,,,,,,,,,,
1999,11,21,0,,,,,,,,,1419,,,,,,,
1999,12,1,10,,,39,-39,,,14,,1257,,,,,,,0
1999,12,2,28,,,39,-50,,,50,,1355,,,,,,,-6
1999,12,3,3,,,39,-78,,,11,,1536,,,,,,,-17
1999,12,4,0,,,78,-89,,,25,,1304,,,,,,,-6
1999,12,5,0,,,61,-67,,,13,,1513,,,,,,,0
1999,12,6,0,,,72,-44,,,31,,1333,,,,,,,17
1999,12,7,0,,,17,-44,,,40,,1514,,,,,,,-11
1999,12,8,0,,,22,-111,,,32,,2321,,,,,,,-44
1999,12,9,3,,,22,-56,,,24,,247,,,,,,,-17
1999,12,10,18,,,-17,-89,,,5,,725,,,,,,,-50
1999,12,11,0,,,56,-50,,,4,,2317,,,,,,,6
1999,12,12,23,,,89,-50,,,27,,1347,,,,,,,22
1999,12,13,25,,,11,-111,,,31,,334,,,,,,,-50
1999,12,14,0,,,0,-122,,,1,,749,,,,,,,-61
1999,12,15,0,,,61,-44,,,4,,1843,,,,,,,11
1999,12,16,3,,,106,-56,,,8,,1759,,,,,,,28
1999,12,17,0,,,78,-44,,,13,,2028,,,,,,,17
1999,12,18,0,,,61,-39,,,24,,1118,,,,,,,11
1999,12,19,0,,,78,-72,,,7,,2000,,,,,,,6
1999,12,20,0,,,83,-78,,,3,,1123,,,,,,,6
1999,12,21,0,,,94,-89,,,15,,1420,,,,,,,6
1999,12,22,0,,,106,-106,,,7,,104,,,,,,,0
1999,12,23,3,,,111,-111,,,6,,1641,,,,,,,0
1999,12,24,0,,,122,-106,,,5,,1741,,,,,,,11
1999,12,25,0,,,111,-111,,,5,,2143,,,,,,,0
1999,12,26,0,,,106,-122,,,7,,2133,,,,,,,-6
1999,12,27,0,,,117,-117,,,3,,25,,,,,,,0
1999,12,28,0,,,117,-111,,,6,,859,,,,,,,6
1999,12,29,0,,,89,-128,,,4,,1924,,,,,,,-17
1999,12,30,0,,,106,-133,,,4,,316,,,,,,,-11
1999,12,31,0,,,72,-139,,,9,,2119,,,,,,,-33
2000,1,1,0,,,17,-139,,,22,,1436,,,,,,,-61
2000,1,2,0,,,-6,-156,,,13,,1717,,,,,,,-78
2000,1,3,8,,,39,-33,,,5,,1302,,,,,,,6
2000,1,4,5,,,39,-33,,,35,,1453,,,,,,,6
2000,1,5,0,,,33,-122,,,15,,26,,,,,,,-44
2000,1,6,3,,,78,-133,,,16,,1826,,,,,,,-28
2000,1,7,3,,,72,-56,,,10,,1425,,,,,,,11
2000,1,8,3,,,89,-72,,,34,,1358,,,,,,,11
2000,1,9,0,,,61,-83,,,22,,1354,,,,,,,-11
2000,1,10,8,,,83,17,,,62,,1323,,,,,,,50
2000,1,11,132,,,50,-17,,,59,,1522,,,,,,,17
2000,1,12,0,,,22,-50,,,26,,2335,,,,,,,-11
2000,1,13,0,,,100,6,,,65,,1310,,,,,,,56
2000,1,14,28,,,100,28,,,60,,1057,,,,,,,67
2000,1,15,18,,,89,22,,,42,,2128,,,,,,,56
2000,1,16,5,,,78,-22,,,73,,642,,,,,,,28
2000,1,17,0,,,61,-22,,,13,,1627,,,,,,,22
2000,1,18,71,,,56,0,,,6,,807,,,,,,,28
2000,1,19,3,,,106,-33,,,34,,1510,,,,,,,39
2000,1,20,0,,,100,-39,,,26,,1500,,,,,,,33
2000,1,21,3,,,61,-22,,,20,,2232,,,,,,,22
2000,1,22,15,,,56,-22,,,17,,1308,,,,,,,17
2000,1,23,13,,,61,-11,,,27,,1306,,,,,,,28
2000,1,24,157,,,39,0,,,14,,758,,,,,,,22
2000,1,25,36,,,67,-17,,,12,,1406,,,,,,,28
2000,1,26,0,,,56,-56,,,10,,1302,,,,,,,0
2000,1,27,3,,,50,-83,,,13,,1642,,,,,,,-17
2000,1,28,0,,,50,-117,,,19,,1429,,,,,,,-33
2000,1,29,0,,,72,-94,,,33,,1102,,,,,,,-11
2000,1,30,3,,,56,-50,,,36,,1603,,,,,,,6
2000,1,31,38,,,17,-67,,,17,,1449,,,,,,,-22
2000,2,1,10,,,94,-17,,,17,,1350,,,,,,,39
2000,2,2,0,,,122,-33,,,11,,1859,,,,,,,44
2000,2,3,5,,,139,-44,,,21,,2226,,,,,,,50
2000,2,4,3,,,72,-39,,,15,,37,,,,,,,17
2000,2,5,0,,,94,6,,,46,,1433,,,,,,,50
2000,2,6,0,,,133,-44,,,19,,1446,,,,,,,44
2000,2,7,0,,,122,-22,,,20,,1625,,,,,,,50
2000,2,8,0,,,117,-11,,,22,,1600,,,,,,,56
2000,2,9,5,,,83,-11,,,16,,1130,,,,,,,39
2000,2,10,43,,,83,11,,,11,,2354,,,,,,,50
2000,2,11,8,,,61,17,,,32,,1603,,,,,,,39
2000,2,12,3,,,50,-6,,,41,,1409,,,,,,,22
2000,2,13,43,,,83,0,,,49,,1443,,,,,,,44
2000,2,14,41,,,83,-6,,,82,,1316,,,,,,,39
2000,2,15,0,,,83,-22,,,17,,1210,,,,,,,33
2000,2,16,53,,,39,-11,,,17,,2034,,,,,,,17
2000,2,17,3,,,72,-50,,,11,,1553,,,,,,,11
2000,2,18,0,,,83,-100,,,8,,1935,,,,,,,-6
2000,2,19,0,,,106,-94,,,26,,1131,,,,,,,6
2000,2,20,0,,,100,17,,,26,,1315,,,,,,,61
2000,2,21,18,,,83,0,,,27,,1449,,,,,,,44
2000,2,22,3,,,78,22,,,71,,1154,,,,,,,50
2000,2,23,36,,,33,-50,,,21,,135,,,,,,,-6
2000,2,24,0,,,39,-61,,,21,,1605,,,,,,,-11
2000,2,25,13,,,39,-28,,,26,,1251,,,,,,,6
2000,2,26,5,,,83,11,,,58,,1712,,,,,,,50
2000,2,27,23,,,89,0,,,41,,1351,,,,,,,44
2000,2,28,0,,,67,-17,,,32,,2318,,,,,,,28
2000,2,29,8,,,67,-50,,,39,,1151,,,,,,,11
2000,3,1,0,,,100,-50,,,16,,1702,,,,,,,28
2000,3,2,43,,,39,6,,,13,,536,,,,,,,22
2000,3,3,0,,,128,-39,,,13,,1922,,,,,,,44
2000,3,4,51,,,128,-44,,,26,,1515,,,,,,,44
2000,3,5,137,,,28,-6,,,13,,1908,,,,,,,11
2000,3,6,64,,,17,-22,,,21,,1312,,,,,,,0
2000,3,7,5,,,50,-17,,,32,,1739,,,,,,,17
2000,3,8,30,,,50,-11,,,14,,1247,,,,,,,22
2000,3,9,8,,,44,-39,,,40,,1416,,,,,,,6
2000,3,10,0,,,94,-33,,,31,,1500,,,,,,,33
2000,3,11,5,,,72,-28,,,15,,1615,,,,,,,22
2000,3,12,3,,,128,-67,,,12,,1510,,,,,,,33
2000,3,13,15,,,161,-39,,,15,,1643,,,,,,,61
2000,3,14,0,,,133,17,,,25,,1824,,,,,,,78
2000,3,15,0,,,144,-39,,,13,,215,,,,,,,56
2000,3,16,25,,,89,-22,,,48,,958,,,,,,,33
2000,3,17,0,,,106,-78,,,16,,2046,,,,,,,17
2000,3,18,3,,,156,-6,,,16,,1528,,,,,,,78
2000,3,19,0,,,100,-39,,,65,,1137,,,,,,,33
2000,3,20,0,,,83,-39,,,41,,1555,,,,,,,22
2000,3,21,0,,,156,-50,,,21,,1540,,,,,,,56
2000,3,22,0,,,183,-50,,,38,,1444,,,,,,,67
2000,3,23,25,,,106,-39,,,18,,136,,,,,,,33
2000,3,24,0,,,167,-67,,,25,,1636,,,,,,,50
2000,3,25,0,,,172,-33,,,27,,1654,,,,,,,72
2000,3,26,0,,,200,-61,,,14,,1712,,,,,,,72
2000,3,27,5,,,128,-39,,,32,,1411,,,,,,,44
2000,3,28,0,,,100,-28,,,19,,2118,,,,,,,39
2000,3,29,0,,,128,-72,,,23,,2147,,,,,,,28
2000,3,30,0,,,133,-72,,,20,,1418,,,,,,,33
2000,3,31,0,,,167,-67,,,33,,1355,,,,,,,50
2000,4,1,0,,,206,17,,,26,,1421,,,,,,,111
2000,4,2,0,,,228,-33,,,18,,1426,,,,,,,100
2000,4,3,0,,,256,-33,,,33,,1751,,,,,,,111
2000,4,4,0,,,222,6,,,44,,1337,,,,,,,117
2000,4,5,0,,,200,-39,,,31,,1549,,,,,,,83
2000,4,6,0,,,183,0,,,32,,1639,,,,,,,94
2000,4,7,0,,,222,-50,,,16,,1708,,,,,,,89
2000,4,8,0,,,189,-22,,,19,,1531,,,,,,,83
2000,4,9,86,,,122,11,,,15,,1105,,,,,,,67
2000,4,10,0,,,200,-28,,,8,,2104,,,,,,,89
2000,4,11,0,,,233,-17,,,21,,1320,,,,,,,111
2000,4,12,0,,,206,17,,,30,,1521,,,,,,,111
2000,4,13,69,,,139,28,,,42,,1513,,,,,,,83
2000,4,14,0,,,128,11,,,33,,1652,,,,,,,72
2000,4,15,15,,,100,6,,,34,,1327,,,,,,,56
2000,4,16,5,,,111,33,,,42,,1106,,,,,,,72
2000,4,17,79,,,133,22,,,31,,1552,,,,,,,78
2000,4,18,66,,,44,6,,,37,,1041,,,,,,,28
2000,4,19,30,,,117,28,,,16,,1717,,,,,,,72
2000,4,20,0,,,161,33,,,11,,1306,,,,,,,100
2000,4,21,3,,,211,-11,,,18,,1612,,,,,,,100
2000,4,22,0,,,128,22,,,51,,1400,,,,,,,78
2000,4,23,0,,,111,-22,,,29,,1114,,,,,,,44
2000,4,24,0,,,172,-67,,,31,,1748,,,,,,,56
2000,4,25,0,,,172,11,,,47,,1900,,,,,,,94
2000,4,26,0,,,239,-11,,,16,,1408,,,,,,,117
2000,4,27,0,,,233,11,,,59,,1532,,,,,,,122
2000,4,28,0,,,111,0,,,39,,1538,,,,,,,56
2000,4,29,0,,,178,-61,,,15,,1307,,,,,,,61
2000,4,30,0,,,256,-6,,,32,,1730,,,,,,,128
2000,5,1,0,,,233,17,,,36,,1918,,,,,,,128
2000,5,2,3,,,217,6,,,26,,1806,,,,,,,111
2000,5,3,5,,,200,6,,,45,,1422,,,,,,,106
2000,5,4,0,,,172,39,,,39,,1846,,,,,,,106
2000,5,5,0,,,167,6,,,35,,1535,,,,,,,89
2000,5,6,99,,,122,0,,,21,,1330,,,,,,,61
2000,5,7,20,,,133,6,,,24,,1504,,,,,,,72
2000,5,8,18,,,150,56,,,35,,1413,,,,,,,106
2000,5,9,5,,,139,44,,,56,,1139,,,,,,,94
2000,5,10,15,,,56,-28,,,46,,829,,,,,,,17
2000,5,11,3,,,94,-61,,,24,,1904,,,,,,,17
2000,5,12,0,,,150,-50,,,30,,1514,,,,,,,50
2000,5,13,0,,,161,11,,,25,,1854,,,,,,,89
2000,5,14,0,,,200,11,,,41,,1032,,,,,,,106
2000,5,15,94,,,156,33,,,29,,1245,,,,,,,94
2000,5,16,147,,,156,56,,,52,,1919,,,,,,,106
2000,5,17,0,,,172,50,,,33,,1546,,,,,,,111
2000,5,18,0,,,206,6,,,11,,11,,,,,,,106
2000,5,19,0,,,233,33,,,14,,2301,,,,,,,133
2000,5,20,0,,,261,44,,,13,,1336,,,,,,,156
2000,5,21,0,,,300,50,,,18,,1830,,,,,,,178
2000,5,22,0,,,283,67,,,26,,1641,,,,,,,178
2000,5,23,0,,,272,72,,,29,,1643,,,,,,,172
2000,5,24,0,,,272,50,,,29,,1727,,,,,,,161
2000,5,25,0,,,228,78,,,38,,1855,,,,,,,156
2000,5,26,0,,,233,33,,,36,,1703,,,,,,,133
2000,5,27,0,,,261,94,,,54,,1633,,,,,,,178
2000,5,28,0,,,228,83,,,44,,1511,,,,,,,156
2000,5,29,0,,,200,28,,,27,,1500,,,,,,,117
2000,5,30,0,,,150,6,,,42,,1523,,,,,,,78
2000,5,31,0,,,194,-28,,,16,,1138,,,,,,,83
2000,6,1,0,,,267,-22,,,22,,1250,,,,,,,122
2000,6,2,0,,,267,6,,,30,,1654,,,,,,,139
2000,6,3,0,,,289,11,,,19,,1305,,,,,,,150
2000,6,4,0,,,306,22,,,26,,1700,,,,,,,167
2000,6,5,0,,,244,78,,,42,,1842,,,,,,,161
2000,6,6,0,,,272,17,,,32,,1724,,,,,,,144
2000,6,7,0,,,256,11,,,40,,1417,,,,,,,133
2000,6,8,28,,,161,61,,,41,,1644,,,,,,,111
2000,6,9,8,,,167,50,,,42,,1230,,,,,,,111
2000,6,10,0,,,183,39,,,32,,1527,,,,,,,111
2000,6,11,0,,,211,-6,,,26,,1500,,,,,,,106
2000,6,12,0,,,217,72,,,44,,1325,,,,,,,144
2000,6,13,0,,,289,17,,,22,,1705,,,,,,,156
2000,6,14,0,,,339,39,,,23,,1950,,,,,,,189
2000,6,15,0,,,294,89,,,38,,1327,,,,,,,194
2000,6,16,0,,,256,106,,,46,,1527,,,,,,,183
2000,6,17,0,,,294,33,,,16,,236,,,,,,,167
2000,6,18,0,,,294,39,,,34,,1717,,,,,,,167
2000,6,19,0,,,261,67,,,27,,1638,,,,,,,167
2000,6,20,0,,,300,44,,,21,,1853,,,,,,,172
2000,6,21,0,,,328,39,,,21,,1308,,,,,,,183
2000,6,22,0,,,322,89,,,23,,1613,,,,,,,206
2000,6,23,0,,,317,78,,,28,,1728,,,,,,,200
2000,6,24,0,,,317,83,,,26,,2049,,,,,,,200
2000,6,25,0,,,311,106,,,21,,1812,,,,,,,211
2000,6,28,0,,,339,78,,,28,,1707,,,,,,,211
2000,6,29,0,,,339,83,,,27,,1720,,,,,,,211
2000,6,30,0,,,317,94,,,39,,1418,,,,,,,206
2000,6,26,0,,,,,,,26,,1848,,,,,,,
2000,6,27,0,,,,,,,21,,1627,,,,,,,
2000,7,1,0,,,278,89,,,45,,1638,,,,,,,183
2000,7,2,3,,,261,67,,,25,,1706,,,,,,,167
2000,7,3,3,,,228,56,,,40,,1655,,,,,,,144
2000,7,4,0,,,222,22,,,30,,1551,,,,,,,122
2000,7,5,114,,,200,50,,,21,,1359,,,,,,,128
2000,7,6,3,,,233,17,,,13,,1911,,,,,,,128
2000,7,7,18,,,233,67,,,23,,1307,,,,,,,150
2000,7,8,0,,,244,33,,,23,,1428,,,,,,,139
2000,7,9,0,,,283,50,,,24,,1733,,,,,,,167
2000,7,10,0,,,300,61,,,27,,1731,,,,,,,183
2000,7,11,0,,,328,78,,,25,,1809,,,,,,,206
2000,7,12,0,,,322,72,,,28,,1523,,,,,,,200
2000,7,13,0,,,306,50,,,27,,1610,,,,,,,178
2000,7,14,0,,,300,33,,,29,,1905,,,,,,,167
2000,7,15,0,,,311,56,,,26,,1542,,,,,,,183
2000,7,16,0,,,272,83,,,22,,1957,,,,,,,178
2000,7,17,0,,,300,94,,,30,,1727,,,,,,,200
2000,7,18,0,,,294,33,,,22,,1741,,,,,,,167
2000,7,19,0,,,317,39,,,22,,1544,,,,,,,178
2000,7,20,0,,,333,67,,,16,,1625,,,,,,,200
2000,7,21,0,,,350,72,,,28,,1632,,,,,,,211
2000,7,22,0,,,306,44,,,29,,1653,,,,,,,178
2000,7,23,0,,,317,50,,,22,,1650,,,,,,,183
2000,7,24,0,,,322,44,,,26,,1440,,,,,,,183
2000,7,25,0,,,328,83,,,31,,1628,,,,,,,206
2000,7,26,0,,,317,67,,,31,,1610,,,,,,,194
2000,7,27,0,,,311,61,,,22,,1623,,,,,,,189
2000,7,28,0,,,339,67,,,24,,1810,,,,,,,206
2000,7,29,0,,,361,72,,,23,,1855,,,,,,,217
2000,7,30,0,,,356,94,,,24,,1705,,,,,,,228
2000,7,31,0,,,367,94,,,20,,1955,,,,,,,233
2000,8,1,0,,,361,128,,,23,,1659,,,,,,,244
2000,8,2,0,,,367,111,,,24,,1726,,,,,,,239
2000,8,3,0,,,356,122,,,29,,1536,,,,,,,239
2000,8,4,0,,,322,111,,,40,,1544,,,,,,,217
2000,8,5,0,,,339,78,,,23,,1819,,,,,,,211
2000,8,6,0,,,333,89,,,19,,1433,,,,,,,211
2000,8,7,0,,,356,89,,,25,,1732,,,,,,,222
2000,8,8,0,,,333,94,,,29,,1822,,,,,,,217
2000,8,9,0,,,306,83,,,27,,1742,,,,,,,194
2000,8,10,0,,,267,44,,,33,,1416,,,,,,,156
2000,8,11,0,,,306,33,,,18,,1546,,,,,,,172
2000,8,12,0,,,322,33,,,22,,1722,,,,,,,178
2000,8,13,0,,,300,56,,,28,,1755,,,,,,,178
2000,8,14,0,,,317,28,,,21,,1642,,,,,,,172
2000,8,15,0,,,311,50,,,21,,1702,,,,,,,183
2000,8,16,0,,,322,39,,,25,,1612,,,,,,,183
2000,8,17,0,,,311,44,,,30,,1537,,,,,,,178
2000,8,18,0,,,283,33,,,26,,1513,,,,,,,161
2000,8,19,0,,,267,28,,,34,,1337,,,,,,,150
2000,8,20,0,,,267,28,,,17,,1414,,,,,,,150
2000,8,21,0,,,306,44,,,13,,1449,,,,,,,178
2000,8,22,0,,,339,39,,,21,,1811,,,,,,,189
2000,8,23,0,,,311,39,,,24,,1538,,,,,,,178
2000,8,24,0,,,306,33,,,19,,1646,,,,,,,172
2000,8,25,0,,,311,17,,,21,,1727,,,,,,,167
2000,8,26,0,,,306,11,,,20,,1502,,,,,,,161
2000,8,27,0,,,311,28,,,22,,1510,,,,,,,172
2000,8,28,0,,,317,28,,,21,,1701,,,,,,,172
2000,8,29,0,,,317,44,,,23,,1818,,,,,,,183
2000,8,30,0,,,283,61,,,25,,1922,,,,,,,172
2000,8,31,0,,,211,78,,,32,,1641,,,,,,,144
2000,9,1,36,,,133,56,,,41,,1616,,,,,,,94
2000,9,2,3,,,144,39,,,31,,1424,,,,,,,94
2000,9,3,0,,,144,0,,,22,,1526,,,,,,,72
2000,9,4,23,,,172,-28,,,29,,1613,,,,,,,72
2000,9,5,0,,,156,-6,,,21,,1419,,,,,,,78
2000,9,6,0,,,222,-33,,,26,,1711,,,,,,,94
2000,9,7,0,,,272,-22,,,18,,1643,,,,,,,128
2000,9,8,0,,,250,-6,,,35,,1249,,,,,,,122
2000,9,9,0,,,250,0,,,16,,1230,,,,,,,128
2000,9,10,0,,,272,0,,,20,,1537,,,,,,,139
2000,9,11,0,,,294,44,,,13,,1515,,,,,,,172
2000,9,12,0,,,311,50,,,18,,1729,,,,,,,183
2000,9,13,0,,,317,56,,,9,,1908,,,,,,,189
2000,9,14,0,,,322,50,,,36,,1105,,,,,,,189
2000,9,15,0,,,272,61,,,21,,1708,,,,,,,167
2000,9,16,0,,,244,28,,,16,,1658,,,,,,,139
2000,9,17,0,,,278,22,,,20,,1736,,,,,,,150
2000,9,18,0,,,311,33,,,18,,1639,,,,,,,172
2000,9,19,0,,,306,61,,,26,,1331,,,,,,,183
2000,9,20,0,,,294,67,,,20,,1650,,,,,,,183
2000,9,21,0,,,239,39,,,30,,1521,,,,,,,139
2000,9,22,0,,,144,39,,,52,,850,,,,,,,94
2000,9,23,0,,,172,-44,,,15,,42,,,,,,,67
2000,9,24,0,,,244,-61,,,24,,1125,,,,,,,94
2000,9,25,0,,,256,-28,,,12,,1514,,,,,,,117
2000,9,26,0,,,267,-33,,,16,,1500,,,,,,,117
2000,9,27,0,,,283,-22,,,21,,1440,,,,,,,133
2000,9,28,0,,,256,28,,,18,,1646,,,,,,,144
2000,9,29,0,,,261,0,,,16,,1437,,,,,,,133
2000,9,30,0,,,278,11,,,18,,1701,,,,,,,144
2000,10,1,0,,,250,17,,,21,,1501,,,,,,,133
2000,10,2,0,,,222,22,,,19,,1904,,,,,,,122
2000,10,3,0,,,233,-39,,,10,,1218,,,,,,,100
2000,10,4,0,,,239,-39,,,15,,1626,,,,,,,100
2000,10,5,0,,,261,-39,,,14,,1449,,,,,,,111
2000,10,6,0,,,278,-11,,,13,,1458,,,,,,,133
2000,10,7,0,,,272,-22,,,7,,1347,,,,,,,128
2000,10,8,0,,,267,-17,,,10,,1723,,,,,,,128
2000,10,9,13,,,183,17,,,30,,1332,,,,,,,100
2000,10,10,86,,,61,28,,,37,,1002,,,,,,,44
2000,10,11,112,,,61,-6,,,15,,331,,,,,,,28
2000,10,12,0,,,100,-17,,,21,,2248,,,,,,,44
2000,10,13,8,,,117,-6,,,16,,829,,,,,,,56
2000,10,14,0,,,172,-44,,,8,,1218,,,,,,,67
2000,10,15,3,,,172,-33,,,16,,1340,,,,,,,72
2000,10,16,0,,,211,-33,,,14,,1808,,,,,,,89
2000,10,17,0,,,239,-33,,,23,,1459,,,,,,,106
2000,10,18,0,,,200,-28,,,15,,1529,,,,,,,89
2000,10,19,0,,,200,-28,,,8,,1559,,,,,,,89
2000,10,20,69,,,150,6,,,26,,1947,,,,,,,78
2000,10,21,0,,,94,-17,,,35,,1649,,,,,,,39
2000,10,22,0,,,106,-22,,,33,,2041,,,,,,,44
2000,10,23,0,,,172,-61,,,17,,13,,,,,,,56
2000,10,24,0,,,172,-56,,,12,,1346,,,,,,,61
2000,10,25,5,,,150,0,,,20,,1330,,,,,,,78
2000,10,26,0,,,100,-33,,,6,,1747,,,,,,,33
2000,10,30,3,,,100,-28,,,8,,1416,,,,,,,39
2000,10,31,0,,,106,-56,,,9,,1107,,,,,,,28
2000,10,27,0,,,,,,,22,,1625,,,,,,,-178
2000,10,28,79,,,,,,,49,,906,,,,,,,-178
2000,10,29,66,,,,,,,23,,1254,,,,,,,-178
2000,11,1,3,,,100,-56,,,1,,1032,,,,,,,22
2000,11,2,0,,,133,11,,,18,,1315,,,,,,,72
2000,11,3,3,,,161,-22,,,10,,1547,,,,,,,72
2000,11,4,0,,,172,-39,,,30,,1918,,,,,,,67
2000,11,5,0,,,106,-17,,,18,,2331,,,,,,,44
2000,11,6,0,,,100,-11,,,34,,1527,,,,,,,44
2000,11,7,0,,,100,-56,,,11,,5,,,,,,,22
2000,11,8,23,,,78,-39,,,33,,721,,,,,,,22
2000,11,9,8,,,44,-39,,,13,,1500,,,,,,,6
2000,11,10,33,,,22,-78,,,9,,1557,,,,,,,-28
2000,11,11,3,,,33,-111,,,4,,1618,,,,,,,-39
2000,11,12,3,,,50,-111,,,6,,1402,,,,,,,-28
2000,11,13,0,,,28,-89,,,7,,1509,,,,,,,-28
2000,11,14,51,,,6,-56,,,9,,1948,,,,,,,-22
2000,11,15,33,,,17,-33,,,10,,136,,,,,,,-6
2000,11,16,0,,,39,-128,,,6,,1745,,,,,,,-44
2000,11,17,0,,,39,-156,,,2,,2325,,,,,,,-56
2000,11,18,0,,,78,-144,,,6,,214,,,,,,,-33
2000,11,19,0,,,72,-117,,,5,,2104,,,,,,,-22
2000,11,20,0,,,111,-100,,,9,,1449,,,,,,,6
2000,11,21,0,,,94,-44,,,13,,1916,,,,,,,28
2000,11,22,0,,,72,-78,,,5,,2145,,,,,,,0
2000,11,23,3,,,61,-89,,,9,,405,,,,,,,-11
2000,11,24,0,,,83,-39,,,12,,108,,,,,,,22
2000,11,25,0,,,78,-56,,,7,,143,,,,,,,11
2000,11,26,0,,,67,-28,,,6,,1414,,,,,,,22
2000,11,27,0,,,78,6,,,16,,1250,,,,,,,44
2000,11,28,0,,,133,-11,,,12,,1345,,,,,,,61
